order_id,product_id,product_name,vendor_id,vendor_name,quantity,unit_price,total_cost,order_date,current_stock,reorder_level
O1122,P005,Coarse Aggregates,V008,Reliable Bitumen Works,141,2114,298074,16/12/25,53,60
O1123,P008,Stormwater Grates,V007,Prime Machinery Vendors,87,1389,120843,11/08/25,72,20
O1124,P005,Coarse Aggregates,V001,UltraBuild Suppliers,134,3329,446086,11/06/25,91,60
O1125,P001,Cement Bags,V009,AquaFlow Solutions,44,3098,136312,10/08/25,113,50
O1126,P005,Coarse Aggregates,V010,Metro Hardware Hub,105,2414,253470,20/02/25,39,60
O1127,P007,Paver Blocks,V005,Green Earth Aggregates,138,2180,300840,11/12/25,98,45
O1128,P004,PVC Drain Pipes,V010,Metro Hardware Hub,153,2964,453492,20/12/25,91,35
O1129,P006,Electrical Cables,V003,Bharat Infra Supply Co.,160,286,45760,05/01/25,91,25
O1130,P001,Cement Bags,V002,Shree Steel Traders,125,1000,125000,23/02/25,72,50
O1131,P006,Electrical Cables,V008,Reliable Bitumen Works,76,2520,191520,09/04/25,37,25
O1132,P001,Cement Bags,V001,UltraBuild Suppliers,178,953,169634,01/11/25,12,50
O1133,P002,TMT Steel Bars,V004,Sai Pipes & Fittings,50,907,45350,06/11/25,114,40
O1134,P007,Paver Blocks,V003,Bharat Infra Supply Co.,164,1713,280932,26/02/25,119,45
O1135,P005,Coarse Aggregates,V003,Bharat Infra Supply Co.,95,4025,382375,08/02/25,89,60
O1136,P005,Coarse Aggregates,V008,Reliable Bitumen Works,129,2849,367521,24/03/25,37,60
O1137,P005,Coarse Aggregates,V002,Shree Steel Traders,35,3335,116725,20/06/25,54,60
O1138,P005,Coarse Aggregates,V001,UltraBuild Suppliers,87,1657,144159,05/02/25,61,60
O1139,P004,PVC Drain Pipes,V008,Reliable Bitumen Works,176,3416,601216,27/11/25,27,35
O1140,P002,TMT Steel Bars,V008,Reliable Bitumen Works,56,3732,208992,11/11/25,32,40
O1141,P008,Stormwater Grates,V002,Shree Steel Traders,86,1046,89956,07/02/25,9,20
O1142,P005,Coarse Aggregates,V002,Shree Steel Traders,134,353,47302,12/09/25,119,60
O1143,P001,Cement Bags,V003,Bharat Infra Supply Co.,29,3398,98542,19/03/25,39,50
O1144,P007,Paver Blocks,V006,Precision Electricals,167,230,38410,29/12/25,70,45
O1145,P008,Stormwater Grates,V008,Reliable Bitumen Works,131,3508,459548,05/02/25,113,20
O1146,P004,PVC Drain Pipes,V009,AquaFlow Solutions,20,3349,66980,04/09/25,93,35
O1147,P006,Electrical Cables,V002,Shree Steel Traders,105,2680,281400,29/01/25,56,25
O1148,P006,Electrical Cables,V002,Shree Steel Traders,156,2985,465660,24/08/25,15,25
O1149,P004,PVC Drain Pipes,V005,Green Earth Aggregates,65,522,33930,05/12/25,54,35
O1150,P005,Coarse Aggregates,V004,Sai Pipes & Fittings,119,1074,127806,19/12/25,85,60
O1151,P008,Stormwater Grates,V006,Precision Electricals,41,3787,155267,08/04/25,99,20
O1152,P001,Cement Bags,V003,Bharat Infra Supply Co.,69,407,28083,31/10/25,97,50
O1153,P008,Stormwater Grates,V004,Sai Pipes & Fittings,119,716,85204,04/10/25,106,20
O1154,P008,Stormwater Grates,V005,Green Earth Aggregates,156,3880,605280,19/01/25,7,20
O1155,P001,Cement Bags,V006,Precision Electricals,106,550,58300,02/03/25,56,50
O1156,P008,Stormwater Grates,V004,Sai Pipes & Fittings,157,1420,222940,24/10/25,99,20
O1157,P002,TMT Steel Bars,V004,Sai Pipes & Fittings,29,1359,39411,01/12/25,67,40
O1158,P008,Stormwater Grates,V001,UltraBuild Suppliers,178,575,102350,26/12/25,36,20
O1159,P001,Cement Bags,V003,Bharat Infra Supply Co.,64,609,38976,07/06/25,120,50
O1160,P008,Stormwater Grates,V002,Shree Steel Traders,176,1598,281248,30/10/25,111,20
O1161,P002,TMT Steel Bars,V002,Shree Steel Traders,49,4272,209328,12/11/25,81,40
O1162,P002,TMT Steel Bars,V004,Sai Pipes & Fittings,71,3691,262061,14/12/25,48,40
O1163,P006,Electrical Cables,V007,Prime Machinery Vendors,50,1325,66250,20/04/25,46,25
O1164,P003,Bitumen Drums,V001,UltraBuild Suppliers,105,717,75285,21/05/25,20,30
O1165,P007,Paver Blocks,V003,Bharat Infra Supply Co.,63,3230,203490,26/03/25,75,45
O1166,P004,PVC Drain Pipes,V008,Reliable Bitumen Works,168,533,89544,21/02/25,22,35
O1167,P007,Paver Blocks,V010,Metro Hardware Hub,60,328,19680,07/09/25,117,45
O1168,P001,Cement Bags,V002,Shree Steel Traders,21,1669,35049,28/12/25,16,50
O1169,P005,Coarse Aggregates,V010,Metro Hardware Hub,126,4099,516474,06/03/25,93,60
O1170,P003,Bitumen Drums,V004,Sai Pipes & Fittings,89,4485,399165,30/07/25,62,30
O1171,P003,Bitumen Drums,V004,Sai Pipes & Fittings,176,508,89408,03/04/25,81,30
O1172,P002,TMT Steel Bars,V008,Reliable Bitumen Works,180,2667,480060,03/08/25,49,40
O1173,P004,PVC Drain Pipes,V001,UltraBuild Suppliers,69,1162,80178,18/02/25,72,35
O1174,P006,Electrical Cables,V010,Metro Hardware Hub,158,4357,688406,26/08/25,33,25
O1175,P005,Coarse Aggregates,V004,Sai Pipes & Fittings,33,1786,58938,18/03/25,19,60
O1176,P008,Stormwater Grates,V008,Reliable Bitumen Works,65,1508,98020,23/01/25,90,20
O1177,P006,Electrical Cables,V001,UltraBuild Suppliers,92,1916,176272,09/05/25,60,25
O1178,P008,Stormwater Grates,V006,Precision Electricals,31,1055,32705,27/01/25,99,20
O1179,P003,Bitumen Drums,V009,AquaFlow Solutions,60,438,26280,21/09/25,67,30
O1180,P002,TMT Steel Bars,V002,Shree Steel Traders,80,3843,307440,24/10/25,80,40
O1181,P007,Paver Blocks,V006,Precision Electricals,70,2868,200760,26/02/25,34,45
O1182,P004,PVC Drain Pipes,V006,Precision Electricals,45,2142,96390,31/07/25,99,35
O1183,P007,Paver Blocks,V004,Sai Pipes & Fittings,76,802,60952,27/10/25,65,45
O1184,P001,Cement Bags,V008,Reliable Bitumen Works,131,1387,181697,09/11/25,32,50
O1185,P003,Bitumen Drums,V008,Reliable Bitumen Works,119,3259,387821,23/08/25,22,30
O1186,P006,Electrical Cables,V004,Sai Pipes & Fittings,89,1856,165184,07/03/25,47,25
O1187,P001,Cement Bags,V001,UltraBuild Suppliers,91,1318,119938,27/08/25,19,50
O1188,P007,Paver Blocks,V008,Reliable Bitumen Works,63,3014,189882,01/06/25,33,45
O1189,P003,Bitumen Drums,V010,Metro Hardware Hub,176,1592,280192,11/10/25,78,30
O1190,P002,TMT Steel Bars,V004,Sai Pipes & Fittings,125,4474,559250,21/04/25,67,40
O1191,P008,Stormwater Grates,V010,Metro Hardware Hub,138,2486,343068,08/08/25,6,20
O1192,P004,PVC Drain Pipes,V004,Sai Pipes & Fittings,103,3757,386971,24/04/25,79,35
O1193,P003,Bitumen Drums,V010,Metro Hardware Hub,166,241,40006,23/01/25,58,30
O1194,P008,Stormwater Grates,V001,UltraBuild Suppliers,149,475,70775,29/09/25,59,20
O1195,P008,Stormwater Grates,V007,Prime Machinery Vendors,45,3906,175770,04/05/25,68,20
O1196,P001,Cement Bags,V002,Shree Steel Traders,124,1985,246140,03/07/25,21,50
O1197,P004,PVC Drain Pipes,V005,Green Earth Aggregates,43,330,14190,09/12/25,66,35
O1198,P003,Bitumen Drums,V005,Green Earth Aggregates,137,399,54663,26/08/25,63,30
O1199,P007,Paver Blocks,V003,Bharat Infra Supply Co.,67,3234,216678,26/08/25,85,45
O1200,P002,TMT Steel Bars,V001,UltraBuild Suppliers,118,2927,345386,17/01/25,72,40
O1201,P007,Paver Blocks,V005,Green Earth Aggregates,89,1896,168744,17/12/25,105,45
O1202,P006,Electrical Cables,V002,Shree Steel Traders,34,4416,150144,06/07/25,91,25
O1203,P002,TMT Steel Bars,V001,UltraBuild Suppliers,118,3194,376892,13/11/25,64,40
O1204,P006,Electrical Cables,V001,UltraBuild Suppliers,113,1635,184755,14/10/25,87,25
O1205,P004,PVC Drain Pipes,V002,Shree Steel Traders,55,2943,161865,04/10/25,35,35
O1206,P008,Stormwater Grates,V002,Shree Steel Traders,168,1918,322224,26/04/25,101,20
O1207,P006,Electrical Cables,V006,Precision Electricals,88,4325,380600,05/08/25,92,25
O1208,P001,Cement Bags,V005,Green Earth Aggregates,36,3254,117144,20/08/25,49,50
O1209,P002,TMT Steel Bars,V008,Reliable Bitumen Works,140,2594,363160,14/11/25,62,40
O1210,P002,TMT Steel Bars,V006,Precision Electricals,68,3950,268600,11/02/25,16,40
O1211,P003,Bitumen Drums,V007,Prime Machinery Vendors,93,830,77190,26/03/25,18,30
O1212,P002,TMT Steel Bars,V005,Green Earth Aggregates,57,4265,243105,15/04/25,24,40
O1213,P001,Cement Bags,V009,AquaFlow Solutions,95,3612,343140,05/10/25,92,50
O1214,P008,Stormwater Grates,V003,Bharat Infra Supply Co.,108,3641,393228,27/11/25,61,20
O1215,P005,Coarse Aggregates,V001,UltraBuild Suppliers,68,715,48620,29/04/25,7,60
O1216,P006,Electrical Cables,V009,AquaFlow Solutions,125,3008,376000,27/11/25,88,25
O1217,P008,Stormwater Grates,V006,Precision Electricals,171,3847,657837,05/06/25,63,20
O1218,P003,Bitumen Drums,V010,Metro Hardware Hub,98,1606,157388,14/05/25,106,30
O1219,P008,Stormwater Grates,V004,Sai Pipes & Fittings,115,2560,294400,25/01/25,103,20
O1220,P006,Electrical Cables,V003,Bharat Infra Supply Co.,92,3934,361928,13/11/25,26,25
O1221,P005,Coarse Aggregates,V003,Bharat Infra Supply Co.,66,1636,107976,29/12/25,112,60
O1222,P003,Bitumen Drums,V003,Bharat Infra Supply Co.,80,1157,92560,12/06/25,10,30
O1223,P003,Bitumen Drums,V010,Metro Hardware Hub,132,2333,307956,05/04/25,52,30
O1224,P001,Cement Bags,V004,Sai Pipes & Fittings,101,3016,304616,10/07/25,23,50
O1225,P003,Bitumen Drums,V008,Reliable Bitumen Works,156,2670,416520,13/01/25,20,30
O1226,P008,Stormwater Grates,V007,Prime Machinery Vendors,57,3952,225264,21/03/25,45,20
O1227,P006,Electrical Cables,V001,UltraBuild Suppliers,95,4082,387790,29/05/25,119,25
O1228,P003,Bitumen Drums,V010,Metro Hardware Hub,164,3821,626644,19/12/25,48,30
O1229,P008,Stormwater Grates,V002,Shree Steel Traders,30,1342,40260,10/10/25,91,20
O1230,P005,Coarse Aggregates,V002,Shree Steel Traders,26,3490,90740,23/04/25,84,60
O1231,P006,Electrical Cables,V008,Reliable Bitumen Works,43,2873,123539,08/11/25,12,25
O1232,P004,PVC Drain Pipes,V004,Sai Pipes & Fittings,91,1803,164073,12/02/25,7,35
O1233,P008,Stormwater Grates,V009,AquaFlow Solutions,42,4392,184464,10/04/25,55,20
O1234,P006,Electrical Cables,V008,Reliable Bitumen Works,174,4390,763860,08/12/25,12,25
O1235,P007,Paver Blocks,V006,Precision Electricals,57,3703,211071,17/07/25,52,45
O1236,P001,Cement Bags,V006,Precision Electricals,92,3025,278300,07/06/25,49,50
O1237,P002,TMT Steel Bars,V008,Reliable Bitumen Works,75,3839,287925,01/08/25,99,40
O1238,P005,Coarse Aggregates,V008,Reliable Bitumen Works,61,3672,223992,01/08/25,98,60
O1239,P002,TMT Steel Bars,V003,Bharat Infra Supply Co.,56,1902,106512,01/09/25,43,40
O1240,P006,Electrical Cables,V009,AquaFlow Solutions,36,3278,118008,04/01/25,16,25
O1241,P005,Coarse Aggregates,V007,Prime Machinery Vendors,126,1632,205632,25/08/25,76,60
O1242,P003,Bitumen Drums,V010,Metro Hardware Hub,71,1723,122333,15/07/25,111,30
O1243,P008,Stormwater Grates,V005,Green Earth Aggregates,30,2673,80190,27/10/25,111,20
O1244,P008,Stormwater Grates,V005,Green Earth Aggregates,163,3996,651348,14/01/25,33,20
O1245,P003,Bitumen Drums,V001,UltraBuild Suppliers,87,2658,231246,22/11/25,86,30
O1246,P002,TMT Steel Bars,V008,Reliable Bitumen Works,93,3617,336381,09/09/25,27,40
O1247,P001,Cement Bags,V004,Sai Pipes & Fittings,50,2470,123500,04/02/25,68,50
O1248,P006,Electrical Cables,V010,Metro Hardware Hub,168,4136,694848,12/08/25,77,25
O1249,P008,Stormwater Grates,V005,Green Earth Aggregates,50,3257,162850,22/10/25,70,20
O1250,P005,Coarse Aggregates,V001,UltraBuild Suppliers,61,679,41419,13/06/25,23,60
O1251,P003,Bitumen Drums,V008,Reliable Bitumen Works,111,1537,170607,20/05/25,11,30
O1252,P007,Paver Blocks,V006,Precision Electricals,111,599,66489,30/05/25,42,45
O1253,P002,TMT Steel Bars,V009,AquaFlow Solutions,151,1787,269837,18/11/25,103,40
O1254,P002,TMT Steel Bars,V003,Bharat Infra Supply Co.,173,1569,271437,15/06/25,74,40
O1255,P005,Coarse Aggregates,V006,Precision Electricals,89,3169,282041,01/10/25,17,60
O1256,P006,Electrical Cables,V010,Metro Hardware Hub,56,305,17080,23/09/25,22,25
O1257,P006,Electrical Cables,V005,Green Earth Aggregates,144,3575,514800,25/03/25,48,25
O1258,P004,PVC Drain Pipes,V002,Shree Steel Traders,59,4323,255057,07/04/25,33,35
O1259,P002,TMT Steel Bars,V009,AquaFlow Solutions,126,3972,500472,01/03/25,14,40
O1260,P001,Cement Bags,V003,Bharat Infra Supply Co.,142,3052,433384,20/12/25,44,50
O1261,P003,Bitumen Drums,V006,Precision Electricals,133,4485,596505,25/06/25,102,30
O1262,P005,Coarse Aggregates,V003,Bharat Infra Supply Co.,27,1171,31617,07/03/25,33,60
O1263,P004,PVC Drain Pipes,V003,Bharat Infra Supply Co.,98,1226,120148,08/03/25,31,35
O1264,P007,Paver Blocks,V002,Shree Steel Traders,48,836,40128,05/09/25,7,45
O1265,P001,Cement Bags,V007,Prime Machinery Vendors,70,1083,75810,04/12/25,9,50
O1266,P001,Cement Bags,V009,AquaFlow Solutions,140,1174,164360,23/01/25,37,50
O1267,P005,Coarse Aggregates,V002,Shree Steel Traders,22,990,21780,05/03/25,105,60
O1268,P004,PVC Drain Pipes,V010,Metro Hardware Hub,170,1838,312460,10/12/25,28,35
O1269,P001,Cement Bags,V006,Precision Electricals,43,1392,59856,23/05/25,113,50
O1270,P006,Electrical Cables,V010,Metro Hardware Hub,110,1515,166650,14/09/25,114,25
O1271,P004,PVC Drain Pipes,V010,Metro Hardware Hub,149,759,113091,24/10/25,17,35
O1272,P004,PVC Drain Pipes,V001,UltraBuild Suppliers,69,2508,173052,03/10/25,26,35
O1273,P002,TMT Steel Bars,V001,UltraBuild Suppliers,74,4330,320420,29/12/25,113,40
O1274,P006,Electrical Cables,V008,Reliable Bitumen Works,170,1716,291720,11/12/25,61,25
O1275,P003,Bitumen Drums,V002,Shree Steel Traders,110,3309,363990,20/04/25,59,30
O1276,P004,PVC Drain Pipes,V009,AquaFlow Solutions,124,1124,139376,10/06/25,102,35
O1277,P008,Stormwater Grates,V002,Shree Steel Traders,48,4457,213936,11/09/25,22,20
O1278,P005,Coarse Aggregates,V006,Precision Electricals,162,532,86184,17/06/25,15,60
O1279,P002,TMT Steel Bars,V008,Reliable Bitumen Works,118,2523,297714,04/11/25,63,40
O1280,P008,Stormwater Grates,V005,Green Earth Aggregates,77,3536,272272,08/08/25,42,20
O1281,P002,TMT Steel Bars,V004,Sai Pipes & Fittings,141,3210,452610,07/01/25,27,40
O1282,P002,TMT Steel Bars,V008,Reliable Bitumen Works,121,3788,458348,04/12/25,71,40
O1283,P002,TMT Steel Bars,V002,Shree Steel Traders,56,3434,192304,22/12/25,56,40
O1284,P002,TMT Steel Bars,V010,Metro Hardware Hub,63,730,45990,12/04/25,51,40
O1285,P004,PVC Drain Pipes,V006,Precision Electricals,172,3511,603892,30/04/25,20,35
O1286,P008,Stormwater Grates,V007,Prime Machinery Vendors,91,2436,221676,26/11/25,101,20
O1287,P006,Electrical Cables,V007,Prime Machinery Vendors,141,3513,495333,19/09/25,67,25
O1288,P003,Bitumen Drums,V005,Green Earth Aggregates,136,1085,147560,09/05/25,20,30
O1289,P008,Stormwater Grates,V008,Reliable Bitumen Works,79,1302,102858,20/02/25,8,20
O1290,P002,TMT Steel Bars,V001,UltraBuild Suppliers,147,419,61593,15/07/25,27,40
O1291,P006,Electrical Cables,V010,Metro Hardware Hub,59,2680,158120,16/11/25,84,25
O1292,P002,TMT Steel Bars,V002,Shree Steel Traders,153,4232,647496,27/08/25,106,40
O1293,P005,Coarse Aggregates,V004,Sai Pipes & Fittings,147,4216,619752,14/05/25,69,60
O1294,P006,Electrical Cables,V009,AquaFlow Solutions,158,344,54352,17/01/25,102,25
O1295,P002,TMT Steel Bars,V007,Prime Machinery Vendors,118,3887,458666,12/07/25,45,40
O1296,P008,Stormwater Grates,V008,Reliable Bitumen Works,29,469,13601,13/10/25,27,20
O1297,P003,Bitumen Drums,V005,Green Earth Aggregates,145,3728,540560,09/06/25,22,30
O1298,P008,Stormwater Grates,V007,Prime Machinery Vendors,48,4218,202464,11/10/25,89,20
O1299,P008,Stormwater Grates,V009,AquaFlow Solutions,141,1480,208680,29/01/25,69,20
O1300,P005,Coarse Aggregates,V007,Prime Machinery Vendors,146,3294,480924,13/12/25,83,60
O1301,P005,Coarse Aggregates,V006,Precision Electricals,102,703,71706,30/10/25,8,60
O1302,P003,Bitumen Drums,V001,UltraBuild Suppliers,113,3057,345441,26/10/25,108,30
O1303,P006,Electrical Cables,V001,UltraBuild Suppliers,117,997,116649,26/06/25,59,25
O1304,P007,Paver Blocks,V006,Precision Electricals,109,662,72158,06/05/25,89,45
O1305,P004,PVC Drain Pipes,V004,Sai Pipes & Fittings,99,895,88605,03/02/25,93,35
O1306,P002,TMT Steel Bars,V005,Green Earth Aggregates,106,1590,168540,03/10/25,7,40
O1307,P001,Cement Bags,V006,Precision Electricals,137,3660,501420,21/09/25,77,50
O1308,P005,Coarse Aggregates,V007,Prime Machinery Vendors,25,4047,101175,12/01/25,80,60
O1309,P007,Paver Blocks,V006,Precision Electricals,166,3397,563902,21/10/25,46,45
O1310,P008,Stormwater Grates,V002,Shree Steel Traders,45,1886,84870,12/09/25,48,20
O1311,P006,Electrical Cables,V009,AquaFlow Solutions,62,2653,164486,12/08/25,51,25
O1312,P008,Stormwater Grates,V004,Sai Pipes & Fittings,39,1953,76167,16/05/25,41,20
O1313,P005,Coarse Aggregates,V001,UltraBuild Suppliers,166,3493,579838,26/04/25,107,60
O1314,P002,TMT Steel Bars,V010,Metro Hardware Hub,168,976,163968,22/06/25,80,40
O1315,P002,TMT Steel Bars,V005,Green Earth Aggregates,165,4093,675345,18/04/25,59,40
O1316,P002,TMT Steel Bars,V006,Precision Electricals,97,4334,420398,03/06/25,107,40
O1317,P006,Electrical Cables,V007,Prime Machinery Vendors,71,3594,255174,09/05/25,56,25
O1318,P008,Stormwater Grates,V010,Metro Hardware Hub,160,1679,268640,10/01/25,117,20
O1319,P003,Bitumen Drums,V009,AquaFlow Solutions,167,4289,716263,05/12/25,32,30
O1320,P005,Coarse Aggregates,V008,Reliable Bitumen Works,156,3753,585468,17/11/25,77,60
O1321,P004,PVC Drain Pipes,V001,UltraBuild Suppliers,113,3988,450644,04/05/25,23,35
O1322,P005,Coarse Aggregates,V003,Bharat Infra Supply Co.,131,3560,466360,02/02/25,45,60
O1323,P007,Paver Blocks,V004,Sai Pipes & Fittings,88,2551,224488,24/03/25,87,45
O1324,P004,PVC Drain Pipes,V005,Green Earth Aggregates,123,2153,264819,18/03/25,19,35
O1325,P001,Cement Bags,V004,Sai Pipes & Fittings,82,2743,224926,06/09/25,64,50
O1326,P007,Paver Blocks,V009,AquaFlow Solutions,128,503,64384,23/03/25,30,45
O1327,P003,Bitumen Drums,V005,Green Earth Aggregates,27,2316,62532,23/05/25,106,30
O1328,P003,Bitumen Drums,V009,AquaFlow Solutions,30,4180,125400,11/01/25,105,30
O1329,P002,TMT Steel Bars,V001,UltraBuild Suppliers,100,2641,264100,02/02/25,115,40
O1330,P006,Electrical Cables,V007,Prime Machinery Vendors,43,3451,148393,13/03/25,112,25
O1331,P002,TMT Steel Bars,V004,Sai Pipes & Fittings,166,4298,713468,25/09/25,20,40
O1332,P005,Coarse Aggregates,V010,Metro Hardware Hub,147,939,138033,04/11/25,35,60
O1333,P006,Electrical Cables,V002,Shree Steel Traders,104,3394,352976,01/05/25,108,25
O1334,P004,PVC Drain Pipes,V007,Prime Machinery Vendors,56,1075,60200,20/04/25,27,35
O1335,P008,Stormwater Grates,V005,Green Earth Aggregates,124,2283,283092,29/10/25,115,20
O1336,P008,Stormwater Grates,V001,UltraBuild Suppliers,156,3269,509964,27/02/25,94,20
O1337,P007,Paver Blocks,V006,Precision Electricals,141,2218,312738,16/03/25,40,45
O1338,P008,Stormwater Grates,V006,Precision Electricals,114,2724,310536,27/11/25,7,20
O1339,P001,Cement Bags,V010,Metro Hardware Hub,33,2163,71379,10/10/25,37,50
O1340,P005,Coarse Aggregates,V007,Prime Machinery Vendors,112,1199,134288,02/05/25,73,60
O1341,P007,Paver Blocks,V008,Reliable Bitumen Works,22,3419,75218,04/06/25,37,45
O1342,P004,PVC Drain Pipes,V002,Shree Steel Traders,96,1923,184608,24/03/25,115,35
O1343,P006,Electrical Cables,V008,Reliable Bitumen Works,124,477,59148,11/02/25,40,25
O1344,P008,Stormwater Grates,V008,Reliable Bitumen Works,125,2925,365625,05/08/25,96,20
O1345,P003,Bitumen Drums,V002,Shree Steel Traders,86,4347,373842,30/06/25,13,30
O1346,P006,Electrical Cables,V007,Prime Machinery Vendors,136,424,57664,27/01/25,102,25
O1347,P008,Stormwater Grates,V003,Bharat Infra Supply Co.,54,225,12150,13/04/25,56,20
O1348,P006,Electrical Cables,V005,Green Earth Aggregates,167,873,145791,22/03/25,19,25
O1349,P003,Bitumen Drums,V004,Sai Pipes & Fittings,172,3561,612492,13/06/25,106,30
O1350,P008,Stormwater Grates,V008,Reliable Bitumen Works,54,2335,126090,18/12/25,27,20
O1351,P006,Electrical Cables,V010,Metro Hardware Hub,92,1827,168084,01/08/25,15,25
O1352,P003,Bitumen Drums,V006,Precision Electricals,120,3291,394920,20/10/25,111,30
O1353,P001,Cement Bags,V004,Sai Pipes & Fittings,25,2073,51825,25/08/25,16,50
O1354,P005,Coarse Aggregates,V004,Sai Pipes & Fittings,63,607,38241,13/11/25,56,60
O1355,P005,Coarse Aggregates,V007,Prime Machinery Vendors,58,929,53882,29/03/25,52,60
O1356,P002,TMT Steel Bars,V010,Metro Hardware Hub,23,3764,86572,21/08/25,103,40
O1357,P002,TMT Steel Bars,V008,Reliable Bitumen Works,77,1864,143528,17/05/25,29,40
O1358,P008,Stormwater Grates,V005,Green Earth Aggregates,117,1266,148122,16/04/25,60,20
O1359,P004,PVC Drain Pipes,V010,Metro Hardware Hub,92,1751,161092,03/04/25,58,35
O1360,P003,Bitumen Drums,V007,Prime Machinery Vendors,27,2577,69579,01/05/25,38,30
O1361,P008,Stormwater Grates,V010,Metro Hardware Hub,83,3228,267924,17/12/25,79,20
O1362,P002,TMT Steel Bars,V008,Reliable Bitumen Works,22,4041,88902,15/06/25,22,40
O1363,P004,PVC Drain Pipes,V007,Prime Machinery Vendors,118,3667,432706,02/11/25,99,35
O1364,P002,TMT Steel Bars,V005,Green Earth Aggregates,44,681,29964,20/06/25,11,40
O1365,P008,Stormwater Grates,V004,Sai Pipes & Fittings,110,572,62920,10/05/25,5,20
O1366,P007,Paver Blocks,V009,AquaFlow Solutions,97,3433,333001,09/07/25,90,45
